,STEERING,ACCELERATION,BRAKE,SPEED,DISTANCE_FROM_CENTER,ANGLE,EDGE1,EDGE2,EDGE3,EDGE4,EDGE5,EDGE6,EDGE7,EDGE8,EDGE9,EDGE10,EDGE11,EDGE12,EDGE13,EDGE14,EDGE15,EDGE16,EDGE17,EDGE18,EDGE19
795,-0.0047854222,0.1820111339,0,22.1246111111,-0.0229936,0.3854206874,5.62659,5.8356,6.52236,8.01109,11.3858,16.7608,22.2993,33.6875,69.9352,200,57.2536,29.8085,20.2537,15.4264,10.6235,7.54872,6.18096,5.55321,5.37366
796,-5.61746479990632E-05,0.1820111339,0,22.1246111111,-0.0234819,0.3880923896,5.62928,5.83846,6.52565,8.0153,11.3922,16.771,22.3139,33.7128,70.009,200,57.1967,29.786,20.2402,15.4168,10.6174,7.5446,6.17771,5.55037,5.37097
797,0.0180567362,0.1820111339,0,22.1246111111,-0.0241477,0.3931309804,5.63295,5.8424,6.53023,8.02122,11.4014,16.7861,22.336,33.7523,70.131,200,57.1044,29.7514,20.2199,15.4026,10.6085,7.5388,6.17319,5.54645,5.36731
798,-0.0038573374,0.1824075282,0,22.1245,-0.0245916,0.3776485149,5.63538,5.84449,6.53203,8.0225,11.4009,16.7806,22.3225,33.7131,69.9269,200,57.2423,29.7817,20.2306,15.4068,10.6086,7.53738,6.17132,5.54432,5.36486
799,-0.0035796354,0.1822092592,0,22.1245555556,-0.0250355,0.3601056931,5.63781,5.84653,6.53369,8.02349,11.3997,16.7735,22.306,33.6669,69.6933,200,57.403,29.818,20.2439,15.4125,10.6093,7.53623,6.16959,5.54224,5.36241
800,-0.0033001578,0.1820111339,0,22.1246111111,-0.0254794,0.358410311,5.64025,5.84902,6.5364,8.02672,11.4041,16.7794,22.3132,33.6756,69.6981,200,57.3949,29.8093,20.2369,15.4067,10.605,7.53302,6.16689,5.53976,5.35997
801,-0.0030189046,0.1820111339,0,22.1246111111,-0.0259233,0.3637227757,5.64269,5.8517,6.53959,8.03095,11.4109,16.791,22.3307,33.7086,69.808,200,57.3121,29.7806,20.2208,15.3958,10.5985,7.5289,6.16375,5.5371,5.35753
802,-0.0027358758,0.1820111339,0,22.1246111111,-0.0263672,0.3718335662,5.64514,5.85446,6.54296,8.03558,11.4186,16.8049,22.3525,33.7513,69.9603,200,57.1998,29.744,20.2012,15.383,10.5911,7.52441,6.16045,5.53438,5.35509
803,-0.0024510714,0.1820111339,0,22.1246111111,-0.0268111,0.3807476436,5.64759,5.85724,6.54639,8.04032,11.4267,16.8195,22.3755,33.7969,70.1253,200,57.0793,29.7052,20.1806,15.3695,10.5835,7.51983,6.15709,5.53163,5.35266
804,0.004522415,0.1820111339,0,22.1246111111,-0.0273216,0.3895236381,5.6504,5.8604,6.55023,8.04557,11.4355,16.8351,22.3998,33.8443,70.2934,200,56.9567,29.6648,20.1588,15.3551,10.5752,7.51475,6.15333,5.52851,5.34985
805,0.0003699654,0.1820111339,0,22.1246111111,-0.0277876,0.3910517166,5.65296,5.8631,6.5533,8.04944,11.4412,16.844,22.4123,33.865,70.3486,200,56.9133,29.6463,20.1472,15.3467,10.5696,7.51095,6.15029,5.52582,5.34729
806,-0.0015495486,0.1820111339,0,22.1246111111,-0.0282315,0.3878614876,5.6554,5.86554,6.55592,8.05246,11.445,16.8487,22.4172,33.8685,70.3304,200,56.9209,29.6417,20.142,15.3419,10.5658,7.50793,6.14767,5.52338,5.34485
807,-0.001257287,0.1820111339,0,22.1246111111,-0.0286754,0.387597354,5.65784,5.86807,6.55873,8.0559,11.4498,16.8557,22.4264,33.8821,70.3567,200,56.8977,29.629,20.1332,15.3351,10.5611,7.50454,6.14488,5.52086,5.34241
808,-0.0009632498,0.1820111339,0,22.1246111111,-0.0291193,0.3899281463,5.66029,5.87067,6.56172,8.05971,11.4556,16.8649,22.4396,33.9049,70.4226,200,56.8472,29.6088,20.121,15.3264,10.5555,7.50081,6.14193,5.51828,5.33997
809,0.0037905006,0.1819121251,0,22.1246388889,-0.0296076,0.3929642497,5.66297,5.87354,6.56504,8.06396,11.4621,16.8754,22.4548,33.9316,70.5023,200,56.7867,29.5854,20.107,15.3165,10.5492,7.49664,6.13866,5.51543,5.33728
810,-0.0003517334,0.1820111339,0,22.1246111111,-0.0300515,0.3913628327,5.66542,5.87602,6.56776,8.06721,11.4665,16.8814,22.4621,33.9406,70.5083,200,56.7775,29.5764,20.0999,15.3107,10.5449,7.49342,6.13595,5.51294,5.33484
811,-5.21918480030845E-05,0.1820111339,0,22.1246111111,-0.0304954,0.3879984245,5.66785,5.87846,6.57036,8.07021,11.4702,16.8859,22.4667,33.9435,70.4873,200,56.7869,29.5723,20.0949,15.3061,10.5412,7.49042,6.13334,5.51051,5.3324
812,0.0002491254,0.1820111339,0,22.1246111111,-0.0309393,0.3867350526,5.6703,5.88096,6.57311,8.0735,11.4747,16.8921,22.4745,33.9537,70.4984,200,56.7742,29.5623,20.0873,15.3,10.5367,7.48716,6.13061,5.50801,5.32996
813,0.0005522182,0.1820111339,0,22.1246111111,-0.0313832,0.3859340576,5.67274,5.88347,6.57588,8.07687,11.4794,16.8987,22.483,33.9655,70.5166,200,56.7566,29.551,20.0792,15.2936,10.5321,7.48383,6.12785,5.50551,5.32751
814,0.0008570866,0.1820111339,0,22.1246111111,-0.0318271,0.384815071,5.67518,5.88597,6.57864,8.08018,11.4839,16.9051,22.491,33.9762,70.5298,200,56.7423,29.5406,20.0714,15.2874,10.5277,7.48055,6.12511,5.50302,5.32507
815,0.0011637306,0.1819121251,0,22.1246388889,-0.032271,0.3830056703,5.67762,5.88845,6.58135,8.0834,11.4882,16.9108,22.4979,33.9845,70.5326,200,56.7353,29.5322,20.0645,15.2817,10.5234,7.47735,6.12241,5.50054,5.32263
816,0.0014621098,0.1819121251,0,22.1246388889,-0.0327148,0.3803282385,5.68006,5.89091,6.584,8.08649,11.4922,16.9159,22.5035,33.9897,70.5221,200,56.7374,29.5262,20.0587,15.2766,10.5194,7.47426,6.11977,5.49808,5.32019
817,0.0017823046,0.1820111339,0,22.1246111111,-0.0331587,0.3767065723,5.6825,5.89334,6.58658,8.08945,11.4959,16.9202,22.5078,33.9917,70.4973,200,56.7494,29.5228,20.0541,15.2722,10.5157,7.4713,6.11718,5.49565,5.31774
818,0.002094275,0.1820111339,0,22.1246111111,-0.0336026,0.3720891054,5.68493,5.89574,6.5891,8.09226,11.4992,16.9236,22.5105,33.9901,70.4573,200,56.772,29.5223,20.0508,15.2685,10.5123,7.46846,6.11465,5.49324,5.3153
819,0.002408021,0.1819121251,0,22.1246388889,-0.0340465,0.3664443252,5.68737,5.89811,6.59155,8.09493,11.5022,16.9262,22.5117,33.985,70.4019,200,56.8055,29.5246,20.0487,15.2655,10.5093,7.46576,6.11218,5.49086,5.31285
820,0.0027235426,0.1820111339,0,22.1246111111,-0.0344904,0.3597619184,5.68981,5.90045,6.59393,8.09745,11.5047,16.9279,22.5113,33.9762,70.3309,200,56.8499,29.5298,20.048,15.2633,10.5065,7.46319,6.10978,5.4885,5.31041
821,0.0030736779,0.1820111339,0,22.1246111111,-0.0349787,0.3512122422,5.69249,5.90299,6.59647,8.10005,11.5072,16.9288,22.509,33.9624,70.235,200,56.9117,29.539,20.0488,15.2617,10.5039,7.46051,6.10721,5.48594,5.30772
822,0.0034250527,0.1820111339,0,22.1246111111,-0.035467,0.3414158098,5.69517,5.9055,6.59892,8.10247,11.5091,16.9287,22.5049,33.9443,70.1207,200,56.987,29.5517,20.0511,15.261,10.5017,7.458,6.10471,5.48341,5.30503
823,0.003778576,0.1819121251,0,22.1246388889,-0.0359553,0.33034913,5.69785,5.90797,6.60128,8.1047,11.5106,16.9275,22.4989,33.9218,69.9879,200,57.076,29.5681,20.0551,15.2612,10.4998,7.45565,6.10229,5.48091,5.30233
824,0.0041251165,0.1820111339,0,22.1246111111,-0.0364435,0.3179984518,5.70053,5.91041,6.60356,8.10676,11.5117,16.9253,22.491,33.8949,69.8366,200,57.1792,29.5881,20.0607,15.2624,10.4984,7.45346,6.09995,5.47845,5.29964
825,0.0044920274,0.1819121251,0,22.1246388889,-0.0369318,0.3043677858,5.70321,5.91281,6.60575,8.10863,11.5123,16.922,22.4812,33.8637,69.6671,200,57.2967,29.6118,20.068,15.2645,10.4973,7.45144,6.09769,5.47601,5.29695
826,0.0048519958,0.1820111339,0,22.1246111111,-0.0374201,0.2894376516,5.70588,5.91517,6.60786,8.11031,11.5125,16.9177,22.4695,33.828,69.4795,200,57.4288,29.6393,20.0769,15.2675,10.4967,7.44958,6.0955,5.47361,5.29426
827,0.0052141128,0.1819121251,0,22.1246388889,-0.0379084,0.2731891415,5.70856,5.9175,6.60987,8.1118,11.5122,16.9123,22.4558,33.788,69.2738,200,57.5761,29.6706,20.0876,15.2714,10.4964,7.44789,6.0934,5.47124,5.29156
828,0.0055783782,0.1820111339,0,22.1246111111,-0.0383967,0.2556170989,5.71124,5.91979,6.6118,8.11311,11.5114,16.9058,22.4402,33.7435,69.0503,200,57.7387,29.7058,20.1,15.2764,10.4966,7.44637,6.09137,5.4689,5.28887
829,-0.0082453242,0.1819121251,0,22.1246388889,-0.0387296,0.2367157942,5.71306,5.92115,6.61265,8.11301,11.5085,16.8957,22.4193,33.6896,68.7989,200,57.9264,29.7497,20.1173,15.2847,10.4989,7.44623,6.09041,5.46749,5.28703
830,0.0001683487,0.1821101786,0,22.1245833333,-0.0391513,0.2332052818,5.71538,5.92346,6.6151,8.1158,11.5119,16.8996,22.4231,33.6913,68.7763,200,57.9397,29.7468,20.113,15.2806,10.4954,7.44341,6.08795,5.46518,5.28471
831,0.0065926284,0.1820111339,0,22.1246111111,-0.0396396,0.2389463189,5.71807,5.9264,6.61859,8.12043,11.5193,16.9123,22.4422,33.7267,68.8917,200,57.847,29.7152,20.0954,15.2687,10.4883,7.43889,6.08451,5.46225,5.28203
832,-0.0051984458,0.1820111339,0,22.1246111111,-0.0399947,0.2335782773,5.72002,5.92827,6.62049,8.12244,11.5214,16.9137,22.4419,33.7199,68.8372,200,57.8848,29.7196,20.0949,15.2669,10.4861,7.43683,6.08259,5.46037,5.28007
833,-0.0069060262,0.1820111339,0,22.1246111111,-0.0403276,0.231450312,5.72185,5.93011,6.62247,8.12474,11.5243,16.9173,22.4459,33.7234,68.8256,200,57.8882,29.7154,20.0907,15.2631,10.4831,7.43453,6.08061,5.45853,5.27824
834,0.0075961565,0.1820111339,0,22.1246111111,-0.0408159,0.2433552291,5.72454,5.93323,6.62638,8.13025,11.5339,16.9351,22.4742,33.78,69.0217,200,57.7277,29.6661,20.0651,15.2468,10.4741,7.42921,6.07679,5.45545,5.27556
835,0.003918896,0.1820111339,0,22.1246111111,-0.0412598,0.2458441578,5.72698,5.93583,6.62937,8.13408,11.5397,16.9443,22.4875,33.803,69.0807,200,57.6737,29.6453,20.0527,15.2379,10.4684,7.42546,6.07383,5.45287,5.27312
836,-0.0139644832,0.1820111339,0,22.1246111111,-0.0415039,0.2354787783,5.72832,5.93693,6.63023,8.1345,11.5388,16.9398,22.4773,33.7753,68.9416,200,57.7728,29.6674,20.0609,15.2415,10.469,7.4249,6.07291,5.45174,5.27177
837,0.002534124,0.1822092592,0,22.1245555556,-0.0419256,0.2438170331,5.73064,5.93957,6.63347,8.13899,11.5464,16.9535,22.4988,33.8176,69.0784,200,57.6559,29.6305,20.0413,15.2288,10.4618,7.42056,6.06973,5.44913,5.26946
838,0.0089706106,0.1820111339,0,22.1246111111,-0.0424139,0.2570185537,5.73333,5.94273,6.63747,8.1447,11.5565,16.9723,22.5291,33.8789,69.284,200,57.4822,29.5777,20.0142,15.2115,10.4523,7.41508,6.06584,5.44602,5.26678
839,0.0012460623,0.1821101786,0,22.1245833333,-0.0428134,0.2499362223,5.73553,5.9448,6.63954,8.1468,11.5584,16.973,22.5271,33.8675,69.1971,200,57.5355,29.5856,20.0149,15.2103,10.4502,7.4129,6.06374,5.44393,5.26458
840,-0.0125941174,0.1819121251,0,22.1246388889,-0.0430575,0.2372818765,5.73687,5.94584,6.64024,8.14689,11.5566,16.9665,22.5135,33.8319,69.021,200,57.6594,29.6142,20.026,15.2155,10.4515,7.41263,6.06296,5.44286,5.26323
841,0.0059384851,0.1822092592,0,22.1245555556,-0.0435014,0.2454132935,5.73931,5.9486,6.64361,8.15153,11.5644,16.9805,22.5352,33.8742,69.1483,200,57.5436,29.5772,20.0063,15.2026,10.4441,7.40815,6.05965,5.44013,5.26079
842,0.0103637234,0.1821101786,0,22.1245833333,-0.0439897,0.2532931821,5.742,5.9516,6.64726,8.15647,11.5726,16.9949,22.5576,33.9172,69.2718,200,57.4282,29.5396,19.986,15.1892,10.4363,7.40336,6.05608,5.43715,5.25811
843,-0.0054625294,0.1820111339,0,22.1246111111,-0.0443004,0.2391989933,5.7437,5.95298,6.64828,8.15688,11.5711,16.9883,22.5432,33.8788,69.0763,200,57.5635,29.5702,19.9976,15.1944,10.4373,7.40276,6.05497,5.43574,5.25639
844,-0.0112143077,0.1820111339,0,22.1246111111,-0.0445446,0.2301422494,5.74504,5.95411,6.64922,8.15748,11.5706,16.9848,22.535,33.8556,68.9457,200,57.6482,29.5886,20.0041,15.197,10.4375,7.40203,6.05397,5.43458,5.25505
845,0.0113609348,0.1821101786,0,22.1245833333,-0.0450328,0.2443114957,5.74773,5.9573,6.65329,8.16333,11.581,17.0045,22.5667,33.9202,69.1522,200,57.4635,29.533,19.9757,15.1791,10.4277,7.39643,6.05002,5.43145,5.25237
846,0.0056841601,0.1822092592,0,22.1245555556,-0.0454545,0.2472656661,5.75005,5.95979,6.65617,8.16705,11.5867,17.0138,22.5802,33.944,69.1948,200,57.4058,29.5115,19.9631,15.1702,10.4222,7.39279,6.04717,5.42897,5.25005
847,-0.0101534493,0.1819121251,0,22.1246388889,-0.0456987,0.2316485554,5.75139,5.96073,6.65667,8.16671,11.5839,17.0048,22.5621,33.8982,68.9737,200,57.562,29.5485,19.978,15.1776,10.4244,7.39289,6.04656,5.42797,5.2487
848,0.0002730456,0.1821101786,0,22.1245833333,-0.0460538,0.2316433988,5.75334,5.96276,6.65893,8.16948,11.5878,17.0106,22.5698,33.9097,68.9693,200,57.5407,29.5376,19.9705,15.1719,10.4205,7.39014,6.04431,5.42595,5.24675
849,0.0127822418,0.1819121251,0,22.1246388889,-0.0465421,0.2404577815,5.75603,5.96579,6.66264,8.17457,11.5964,17.0258,22.5935,33.9559,69.0923,200,57.4147,29.4973,19.9491,15.1578,10.4124,7.38523,6.04069,5.42296,5.24406
